filename,width,height,name,xmin,ymin,xmax,ymax,class,weight,w_cat
maksssksksss258.png,280,400,mask_weared_incorrect,133,43,194,108,0,0.9697937131630648,0.9
maksssksksss207.png,400,267,with_mask,34,87,51,103,1,0.20628683693516703,0.2
maksssksksss207.png,400,267,with_mask,167,91,211,140,1,0.20628683693516703,0.2
maksssksksss207.png,400,267,with_mask,281,95,316,125,1,0.20628683693516703,0.2
maksssksksss207.png,400,267,with_mask,347,87,400,171,1,0.20628683693516703,0.2
maksssksksss30.png,400,242,with_mask,56,41,94,81,1,0.38275329778276734,0.3
maksssksksss30.png,400,242,without_mask,119,61,146,87,2,0.38275329778276734,0.3
maksssksksss30.png,400,242,with_mask,166,59,196,83,1,0.38275329778276734,0.3
maksssksksss30.png,400,242,with_mask,220,31,249,64,1,0.38275329778276734,0.3
maksssksksss30.png,400,242,with_mask,262,66,290,95,1,0.38275329778276734,0.3
maksssksksss30.png,400,242,without_mask,292,58,318,86,2,0.38275329778276734,0.3
maksssksksss30.png,400,242,with_mask,334,131,365,161,1,0.38275329778276734,0.3
maksssksksss134.png,400,225,with_mask,92,19,117,50,1,0.38275329778276734,0.3
maksssksksss134.png,400,225,without_mask,156,22,177,48,2,0.38275329778276734,0.3
maksssksksss134.png,400,225,with_mask,179,24,197,47,1,0.38275329778276734,0.3
maksssksksss134.png,400,225,with_mask,183,74,205,100,1,0.38275329778276734,0.3
maksssksksss134.png,400,225,with_mask,269,70,285,89,1,0.38275329778276734,0.3
maksssksksss134.png,400,225,without_mask,343,15,359,34,2,0.38275329778276734,0.3
maksssksksss134.png,400,225,with_mask,302,43,318,59,1,0.38275329778276734,0.3
maksssksksss320.png,400,230,without_mask,20,51,30,64,2,0.3606949901768173,0.3
maksssksksss320.png,400,230,with_mask,107,21,126,44,1,0.3606949901768173,0.3
maksssksksss320.png,400,230,with_mask,185,89,201,108,1,0.3606949901768173,0.3
maksssksksss320.png,400,230,with_mask,335,10,357,36,1,0.3606949901768173,0.3
maksssksksss845.png,301,400,with_mask,101,197,180,306,1,0.20628683693516703,0.2
maksssksksss254.png,400,217,without_mask,17,42,55,85,2,0.38275329778276734,0.3
maksssksksss254.png,400,217,with_mask,62,91,111,140,1,0.38275329778276734,0.3
maksssksksss254.png,400,217,with_mask,167,55,238,133,1,0.38275329778276734,0.3
maksssksksss254.png,400,217,with_mask,318,50,376,113,1,0.38275329778276734,0.3
maksssksksss254.png,400,217,with_mask,295,71,314,96,1,0.38275329778276734,0.3
maksssksksss254.png,400,217,without_mask,374,39,394,70,2,0.38275329778276734,0.3
maksssksksss254.png,400,217,with_mask,130,63,152,85,1,0.38275329778276734,0.3
maksssksksss353.png,400,267,with_mask,227,70,265,111,1,0.20628683693516703,0.2
maksssksksss168.png,400,225,without_mask,40,74,62,90,2,0.4533398821218075,0.4
maksssksksss168.png,400,225,with_mask,35,116,51,133,1,0.4533398821218075,0.4
maksssksksss168.png,400,225,with_mask,85,79,97,90,1,0.4533398821218075,0.4
maksssksksss168.png,400,225,with_mask,169,66,287,188,1,0.4533398821218075,0.4
maksssksksss168.png,400,225,without_mask,363,51,384,81,2,0.4533398821218075,0.4
maksssksksss275.png,335,400,with_mask,56,241,145,334,1,0.20628683693516703,0.2
maksssksksss666.png,400,300,with_mask,21,12,103,114,1,0.460789129011133,0.4
maksssksksss666.png,400,300,with_mask,188,100,283,204,1,0.460789129011133,0.4
maksssksksss666.png,400,300,mask_weared_incorrect,298,2,398,91,0,0.460789129011133,0.4
maksssksksss634.png,400,300,mask_weared_incorrect,126,62,147,91,0,0.5515717092337917,0.5
maksssksksss634.png,400,300,with_mask,184,91,201,115,1,0.5515717092337917,0.5
maksssksksss634.png,400,300,with_mask,307,86,323,105,1,0.5515717092337917,0.5
maksssksksss634.png,400,300,without_mask,370,95,381,108,2,0.5515717092337917,0.5
maksssksksss747.png,301,400,with_mask,94,198,189,327,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,1,41,43,125,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,48,39,118,124,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,162,47,221,123,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,242,30,298,105,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,301,51,351,118,1,0.20628683693516703,0.2
maksssksksss501.png,400,255,with_mask,357,65,400,132,1,0.20628683693516703,0.2
maksssksksss349.png,400,268,with_mask,156,54,254,163,1,0.4121643745907007,0.4
maksssksksss349.png,400,268,with_mask,35,170,90,223,1,0.4121643745907007,0.4
maksssksksss349.png,400,268,without_mask,234,17,294,96,2,0.4121643745907007,0.4
maksssksksss179.png,400,267,with_mask,170,26,199,57,1,0.5151031434184676,0.5
maksssksksss179.png,400,267,with_mask,45,57,62,76,1,0.5151031434184676,0.5
maksssksksss179.png,400,267,without_mask,47,81,64,99,2,0.5151031434184676,0.5
maksssksksss179.png,400,267,without_mask,89,53,116,76,2,0.5151031434184676,0.5
maksssksksss142.png,479,359,with_mask,144,110,244,235,1,0.20628683693516703,0.2
maksssksksss83.png,400,306,with_mask,37,60,112,137,1,0.4121643745907007,0.4
maksssksksss83.png,400,306,with_mask,145,116,229,209,1,0.4121643745907007,0.4
maksssksksss83.png,400,306,without_mask,268,16,380,135,2,0.4121643745907007,0.4
maksssksksss560.png,400,267,with_mask,179,126,219,165,1,0.20628683693516703,0.2
maksssksksss788.png,512,340,with_mask,14,95,45,131,1,0.206286836935167,0.2
maksssksksss788.png,512,340,with_mask,116,93,147,126,1,0.206286836935167,0.2
maksssksksss788.png,512,340,with_mask,210,105,241,137,1,0.206286836935167,0.2
maksssksksss788.png,512,340,with_mask,307,92,332,123,1,0.206286836935167,0.2
maksssksksss788.png,512,340,with_mask,388,87,418,121,1,0.206286836935167,0.2
maksssksksss385.png,400,245,with_mask,125,76,157,113,1,0.7003929273084479,0.7
maksssksksss385.png,400,245,without_mask,385,25,396,46,2,0.7003929273084479,0.7
maksssksksss385.png,400,245,without_mask,217,27,229,41,2,0.7003929273084479,0.7
maksssksksss385.png,400,245,without_mask,51,20,61,31,2,0.7003929273084479,0.7
maksssksksss385.png,400,245,without_mask,87,15,97,27,2,0.7003929273084479,0.7
maksssksksss245.png,400,210,with_mask,32,25,57,54,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,23,162,38,179,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,64,164,82,183,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,168,124,197,154,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,227,157,248,181,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,360,15,379,37,1,0.20628683693516706,0.2
maksssksksss245.png,400,210,with_mask,339,19,354,39,1,0.20628683693516706,0.2
maksssksksss671.png,301,400,with_mask,54,180,164,327,1,0.20628683693516703,0.2
maksssksksss723.png,400,226,with_mask,117,153,162,200,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,204,20,221,41,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,282,17,307,40,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,243,74,264,98,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,110,11,117,19,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,131,14,138,22,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,166,8,174,15,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,322,38,333,47,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,269,10,278,20,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,233,6,240,16,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,without_mask,245,1,250,7,2,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,145,21,154,32,1,0.49134804291975215,0.4
maksssksksss723.png,400,226,with_mask,141,30,156,53,1,0.49134804291975215,0.4
maksssksksss143.png,301,400,with_mask,102,200,194,333,1,0.20628683693516703,0.2
maksssksksss31.png,400,267,with_mask,209,90,278,165,1,0.20628683693516703,0.2
maksssksksss31.png,400,267,with_mask,144,60,202,135,1,0.20628683693516703,0.2
maksssksksss589.png,267,400,with_mask,88,95,178,185,1,0.20628683693516703,0.2
maksssksksss803.png,400,267,with_mask,161,170,227,248,1,0.20628683693516703,0.2
maksssksksss47.png,400,268,with_mask,152,64,285,207,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,4,162,33,194,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,27,121,41,138,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,43,113,52,125,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,72,123,86,136,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,89,103,99,116,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,65,101,73,110,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,94,135,136,185,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,157,113,166,122,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,112,103,120,111,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,170,129,185,145,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,206,121,229,147,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,194,114,200,123,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,176,113,183,119,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,229,102,239,112,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,276,115,286,123,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,295,129,304,139,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,321,125,340,145,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,353,116,361,126,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,392,131,400,150,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,263,109,267,114,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,278,101,284,107,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,290,107,295,112,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,307,116,315,126,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,381,113,389,123,1,0.20628683693516703,0.2
maksssksksss354.png,400,300,with_mask,392,109,396,115,1,0.20628683693516703,0.2
maksssksksss229.png,400,226,with_mask,29,90,60,133,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,92,57,128,88,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,26,42,45,61,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,123,12,140,31,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,175,64,196,86,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,203,50,218,70,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,243,52,257,74,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,218,91,242,117,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,231,138,255,167,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,293,87,320,110,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,235,5,246,21,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,323,25,338,35,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,370,32,398,63,1,0.20628683693516706,0.2
maksssksksss229.png,400,226,with_mask,184,18,192,32,1,0.20628683693516706,0.2
maksssksksss244.png,400,262,without_mask,53,108,96,149,2,0.6180419122462344,0.6
maksssksksss244.png,400,262,with_mask,171,70,225,130,1,0.6180419122462344,0.6
maksssksksss244.png,400,262,without_mask,315,34,400,130,2,0.6180419122462344,0.6
maksssksksss752.png,400,225,with_mask,78,16,82,21,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,85,16,90,22,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,100,14,106,20,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,125,6,135,20,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,115,29,128,37,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,55,15,66,29,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,178,20,185,34,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,194,21,210,40,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,235,42,241,48,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,271,20,287,37,1,0.20628683693516703,0.2
maksssksksss752.png,400,225,with_mask,344,23,358,44,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,29,34,62,68,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,95,53,126,91,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,151,62,177,94,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,188,65,221,103,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,288,21,322,65,1,0.20628683693516703,0.2
maksssksksss806.png,400,225,with_mask,249,65,272,88,1,0.20628683693516703,0.2
maksssksksss282.png,400,267,with_mask,175,55,215,93,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,8,169,73,251,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,127,185,178,235,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,265,185,290,226,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,320,199,366,260,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,265,159,280,177,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,325,143,342,155,1,0.29112093429382235,0.2
maksssksksss282.png,400,267,mask_weared_incorrect,329,169,350,193,0,0.29112093429382235,0.2
maksssksksss282.png,400,267,with_mask,316,146,325,158,1,0.29112093429382235,0.2
maksssksksss5.png,400,266,with_mask,118,54,161,96,1,0.5151031434184676,0.5
maksssksksss5.png,400,266,without_mask,364,30,400,66,2,0.5151031434184676,0.5
maksssksksss5.png,400,266,without_mask,192,106,229,144,2,0.5151031434184676,0.5
maksssksksss5.png,400,266,with_mask,249,95,291,139,1,0.5151031434184676,0.5
maksssksksss56.png,400,267,with_mask,191,105,258,183,1,0.20628683693516703,0.2
maksssksksss75.png,400,211,with_mask,9,31,19,45,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,29,18,39,30,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,42,38,53,50,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,75,32,89,47,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,97,37,118,55,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,119,18,131,34,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,142,20,152,32,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,202,35,218,54,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,234,28,249,48,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,276,26,298,50,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,313,31,332,52,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,with_mask,351,27,366,41,1,0.2537970379325979,0.2
maksssksksss75.png,400,211,without_mask,358,89,370,105,2,0.2537970379325979,0.2
maksssksksss670.png,400,225,with_mask,159,55,194,94,1,0.20628683693516703,0.2
maksssksksss670.png,400,225,with_mask,219,89,245,120,1,0.20628683693516703,0.2
maksssksksss670.png,400,225,with_mask,137,114,172,142,1,0.20628683693516703,0.2
maksssksksss670.png,400,225,with_mask,311,86,327,105,1,0.20628683693516703,0.2
maksssksksss0.png,512,366,without_mask,79,105,109,142,2,0.6180419122462344,0.6
maksssksksss0.png,512,366,with_mask,185,100,226,144,1,0.6180419122462344,0.6
maksssksksss0.png,512,366,without_mask,325,90,360,141,2,0.6180419122462344,0.6
maksssksksss467.png,400,290,with_mask,56,89,98,127,1,0.4364767518009169,0.4
maksssksksss467.png,400,290,with_mask,181,62,215,95,1,0.4364767518009169,0.4
maksssksksss467.png,400,290,with_mask,291,61,318,91,1,0.4364767518009169,0.4
maksssksksss467.png,400,290,with_mask,318,91,348,120,1,0.4364767518009169,0.4
maksssksksss467.png,400,290,mask_weared_incorrect,261,73,278,96,0,0.4364767518009169,0.4
maksssksksss467.png,400,290,without_mask,152,76,171,98,2,0.4364767518009169,0.4
maksssksksss431.png,400,226,mask_weared_incorrect,20,71,76,129,0,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,150,114,197,171,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,201,149,230,192,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,241,153,291,205,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,309,140,345,185,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,250,67,275,99,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,276,60,302,87,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,196,48,214,72,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,214,35,234,57,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,178,65,204,87,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,232,11,248,26,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,266,6,281,19,1,0.26501813510654376,0.2
maksssksksss431.png,400,226,with_mask,207,8,222,22,1,0.26501813510654376,0.2
maksssksksss232.png,400,300,with_mask,45,86,72,109,1,0.206286836935167,0.2
maksssksksss232.png,400,300,with_mask,115,74,130,92,1,0.206286836935167,0.2
maksssksksss232.png,400,300,with_mask,161,79,177,93,1,0.206286836935167,0.2
maksssksksss232.png,400,300,with_mask,222,78,233,92,1,0.206286836935167,0.2
maksssksksss232.png,400,300,with_mask,238,83,247,95,1,0.206286836935167,0.2
maksssksksss833.png,400,226,with_mask,150,56,223,136,1,0.20628683693516703,0.2
maksssksksss332.png,301,400,with_mask,62,213,166,319,1,0.20628683693516703,0.2
maksssksksss626.png,267,400,with_mask,69,100,214,267,1,0.20628683693516703,0.2
maksssksksss384.png,267,400,with_mask,37,244,50,258,1,0.3606949901768173,0.3
maksssksksss384.png,267,400,with_mask,146,238,161,255,1,0.3606949901768173,0.3
maksssksksss384.png,267,400,without_mask,186,265,194,277,2,0.3606949901768173,0.3
maksssksksss384.png,267,400,with_mask,221,237,238,254,1,0.3606949901768173,0.3
maksssksksss792.png,400,225,with_mask,153,53,196,107,1,0.7209806810740013,0.7
maksssksksss792.png,400,225,without_mask,196,36,239,81,2,0.7209806810740013,0.7
maksssksksss792.png,400,225,without_mask,16,148,42,199,2,0.7209806810740013,0.7
maksssksksss792.png,400,225,without_mask,26,43,60,89,2,0.7209806810740013,0.7
maksssksksss792.png,400,225,without_mask,324,73,353,112,2,0.7209806810740013,0.7
maksssksksss792.png,400,225,without_mask,354,66,400,108,2,0.7209806810740013,0.7
maksssksksss103.png,400,300,with_mask,42,54,94,110,1,0.20628683693516703,0.2
maksssksksss103.png,400,300,with_mask,188,46,236,106,1,0.20628683693516703,0.2
maksssksksss103.png,400,300,with_mask,261,88,303,130,1,0.20628683693516703,0.2
maksssksksss103.png,400,300,with_mask,368,112,400,151,1,0.20628683693516703,0.2
maksssksksss526.png,400,263,without_mask,66,30,100,66,2,0.5151031434184676,0.5
maksssksksss526.png,400,263,with_mask,165,85,200,120,1,0.5151031434184676,0.5
maksssksksss526.png,400,263,with_mask,251,88,285,123,1,0.5151031434184676,0.5
maksssksksss526.png,400,263,without_mask,309,107,350,146,2,0.5151031434184676,0.5
maksssksksss521.png,400,225,without_mask,178,35,265,133,2,0.8239194499017681,0.8
maksssksksss315.png,400,267,with_mask,124,110,184,173,1,0.20628683693516703,0.2
maksssksksss315.png,400,267,with_mask,272,117,320,163,1,0.20628683693516703,0.2
maksssksksss94.png,400,226,with_mask,374,66,400,98,1,0.4364767518009169,0.4
maksssksksss94.png,400,226,with_mask,305,58,337,93,1,0.4364767518009169,0.4
maksssksksss94.png,400,226,with_mask,43,77,83,127,1,0.4364767518009169,0.4
maksssksksss94.png,400,226,with_mask,110,95,171,169,1,0.4364767518009169,0.4
maksssksksss94.png,400,226,mask_weared_incorrect,227,91,255,122,0,0.4364767518009169,0.4
maksssksksss94.png,400,226,without_mask,267,74,290,96,2,0.4364767518009169,0.4
maksssksksss824.png,400,267,mask_weared_incorrect,29,127,50,157,0,0.4561333497053045,0.4
maksssksksss824.png,400,267,with_mask,103,125,121,146,1,0.4561333497053045,0.4
maksssksksss824.png,400,267,with_mask,170,134,189,156,1,0.4561333497053045,0.4
maksssksksss824.png,400,267,without_mask,231,162,249,178,2,0.4561333497053045,0.4
maksssksksss824.png,400,267,with_mask,261,125,281,145,1,0.4561333497053045,0.4
maksssksksss824.png,400,267,with_mask,298,125,309,138,1,0.4561333497053045,0.4
maksssksksss824.png,400,267,with_mask,1,116,10,133,1,0.4561333497053045,0.4
maksssksksss824.png,400,267,without_mask,205,132,215,143,2,0.4561333497053045,0.4
maksssksksss359.png,400,226,with_mask,23,40,44,61,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,59,54,76,73,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,114,35,126,49,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,130,47,152,71,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,140,35,154,49,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,155,44,171,63,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,169,96,191,117,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,185,45,197,59,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,206,42,218,59,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,217,43,234,63,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,238,52,253,68,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,252,59,271,79,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,274,62,296,84,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,298,39,314,57,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,without_mask,316,42,331,55,2,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,345,33,362,53,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,368,38,385,59,1,0.24059975987775598,0.2
maksssksksss359.png,400,226,with_mask,332,42,341,54,1,0.24059975987775598,0.2
maksssksksss98.png,400,267,with_mask,196,43,236,91,1,0.20628683693516703,0.2
maksssksksss98.png,400,267,with_mask,41,73,65,95,1,0.20628683693516703,0.2
maksssksksss98.png,400,267,with_mask,263,62,287,85,1,0.20628683693516703,0.2
maksssksksss98.png,400,267,with_mask,344,80,377,106,1,0.20628683693516703,0.2
maksssksksss150.png,301,400,with_mask,60,136,164,260,1,0.20628683693516703,0.2
maksssksksss318.png,400,226,with_mask,315,59,337,88,1,0.6474529890541678,0.6
maksssksksss318.png,400,226,with_mask,212,52,240,80,1,0.6474529890541678,0.6
maksssksksss318.png,400,226,without_mask,136,59,159,86,2,0.6474529890541678,0.6
maksssksksss318.png,400,226,without_mask,50,82,66,99,2,0.6474529890541678,0.6
maksssksksss318.png,400,226,without_mask,96,55,107,71,2,0.6474529890541678,0.6
maksssksksss318.png,400,226,without_mask,32,61,47,76,2,0.6474529890541678,0.6
maksssksksss318.png,400,226,without_mask,172,77,184,89,2,0.6474529890541678,0.6
maksssksksss247.png,400,267,with_mask,9,49,37,72,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,63,43,89,69,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,112,41,140,68,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,150,55,175,73,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,171,52,196,79,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,270,40,295,78,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,324,59,353,94,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,343,128,374,167,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,307,155,340,185,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,230,148,259,180,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,196,116,223,154,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,122,144,158,174,1,0.20628683693516703,0.2
maksssksksss247.png,400,267,with_mask,42,118,71,152,1,0.20628683693516703,0.2
maksssksksss123.png,400,301,with_mask,92,106,191,224,1,0.20628683693516703,0.2
maksssksksss123.png,400,301,with_mask,227,129,321,229,1,0.20628683693516703,0.2
maksssksksss233.png,358,400,with_mask,109,117,180,198,1,0.20628683693516703,0.2
maksssksksss687.png,301,400,with_mask,57,211,168,353,1,0.20628683693516703,0.2
maksssksksss401.png,400,280,without_mask,101,49,134,91,2,0.5151031434184676,0.5
maksssksksss401.png,400,280,without_mask,133,75,166,111,2,0.5151031434184676,0.5
maksssksksss401.png,400,280,with_mask,228,102,263,148,1,0.5151031434184676,0.5
maksssksksss401.png,400,280,with_mask,346,62,367,101,1,0.5151031434184676,0.5
maksssksksss770.png,400,210,with_mask,45,43,51,53,1,0.3606949901768173,0.3
maksssksksss770.png,400,210,with_mask,80,39,97,64,1,0.3606949901768173,0.3
maksssksksss770.png,400,210,with_mask,156,57,176,75,1,0.3606949901768173,0.3
maksssksksss770.png,400,210,with_mask,188,46,196,55,1,0.3606949901768173,0.3
maksssksksss770.png,400,210,without_mask,215,38,227,53,2,0.3606949901768173,0.3
maksssksksss770.png,400,210,without_mask,253,48,264,65,2,0.3606949901768173,0.3
maksssksksss770.png,400,210,with_mask,278,40,284,51,1,0.3606949901768173,0.3
maksssksksss770.png,400,210,with_mask,293,44,301,53,1,0.3606949901768173,0.3
maksssksksss293.png,400,289,with_mask,5,102,51,163,1,0.20628683693516703,0.2
maksssksksss293.png,400,289,with_mask,143,129,199,183,1,0.20628683693516703,0.2
maksssksksss293.png,400,289,with_mask,267,66,318,117,1,0.20628683693516703,0.2
maksssksksss293.png,400,289,with_mask,70,73,125,126,1,0.20628683693516703,0.2
maksssksksss101.png,301,400,with_mask,48,294,164,400,1,0.20628683693516703,0.2
maksssksksss743.png,301,400,with_mask,111,166,199,280,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,6,74,30,97,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,8,113,34,136,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,46,80,80,121,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,90,95,110,117,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,189,33,218,65,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,310,65,352,110,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,355,110,374,132,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,272,112,293,129,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,298,109,312,124,1,0.20628683693516703,0.2
maksssksksss796.png,400,267,with_mask,92,72,112,91,1,0.20628683693516703,0.2
