filename,width,height,name,xmin,ymin,xmax,ymax,weight,class,w_cat
maksssksksss184.png,400,220,with_mask,294,43,316,63,0.206286836935167,2,0.2
maksssksksss184.png,400,220,with_mask,334,38,350,57,0.206286836935167,2,0.2
maksssksksss184.png,400,220,with_mask,320,40,335,57,0.206286836935167,2,0.2
maksssksksss184.png,400,220,with_mask,374,47,386,61,0.206286836935167,2,0.2
maksssksksss184.png,400,220,with_mask,83,11,109,49,0.206286836935167,2,0.2
maksssksksss68.png,301,400,without_mask,141,187,237,307,0.8239194499017681,3,0.8
maksssksksss795.png,400,300,without_mask,8,1,31,23,0.30146646084760037,3,0.3
maksssksksss795.png,400,300,with_mask,9,91,31,119,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,86,68,110,92,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,101,7,126,34,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,without_mask,15,129,35,155,0.30146646084760037,3,0.3
maksssksksss795.png,400,300,with_mask,1,245,18,284,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,25,218,53,253,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,mask_weared_incorrect,47,198,69,231,0.30146646084760037,1,0.3
maksssksksss795.png,400,300,with_mask,89,133,111,161,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,185,30,210,53,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,181,67,208,95,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,189,113,214,141,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,133,261,161,294,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,195,211,224,239,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,216,231,246,264,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,254,133,276,159,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,261,66,286,93,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,299,63,323,93,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,334,14,352,36,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,362,90,389,115,0.30146646084760037,2,0.3
maksssksksss795.png,400,300,with_mask,375,179,400,205,0.30146646084760037,2,0.3
maksssksksss92.png,400,267,with_mask,12,141,39,174,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,with_mask,116,115,148,151,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,with_mask,179,79,249,149,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,with_mask,323,95,359,143,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,with_mask,87,123,108,147,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,without_mask,16,115,38,139,0.28349091355599215,3,0.2
maksssksksss92.png,400,267,with_mask,249,122,264,141,0.28349091355599215,2,0.2
maksssksksss92.png,400,267,with_mask,356,117,370,143,0.28349091355599215,2,0.2
maksssksksss387.png,400,226,with_mask,209,73,247,113,0.5515717092337917,2,0.5
maksssksksss387.png,400,226,mask_weared_incorrect,287,60,328,115,0.5515717092337917,1,0.5
maksssksksss387.png,400,226,with_mask,354,109,400,191,0.5515717092337917,2,0.5
maksssksksss387.png,400,226,without_mask,156,20,173,37,0.5515717092337917,3,0.5
maksssksksss112.png,267,400,mask_weared_incorrect,90,84,138,131,0.9697937131630648,1,0.9
maksssksksss817.png,301,400,without_mask,102,141,193,250,0.8239194499017681,3,0.8
maksssksksss41.png,400,281,with_mask,29,184,63,216,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,50,165,74,194,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,107,175,139,208,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,181,151,201,172,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,202,188,236,225,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,234,183,247,207,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,253,169,271,189,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,283,203,315,235,0.20628683693516703,2,0.2
maksssksksss41.png,400,281,with_mask,337,186,361,210,0.20628683693516703,2,0.2
maksssksksss579.png,400,226,with_mask,150,26,193,86,0.4121643745907007,2,0.4
maksssksksss579.png,400,226,with_mask,204,127,245,175,0.4121643745907007,2,0.4
maksssksksss579.png,400,226,without_mask,274,51,286,72,0.4121643745907007,3,0.4
maksssksksss575.png,400,225,with_mask,170,43,195,69,0.7003929273084479,2,0.7
maksssksksss575.png,400,225,without_mask,36,99,54,114,0.7003929273084479,3,0.7
maksssksksss575.png,400,225,without_mask,234,153,258,186,0.7003929273084479,3,0.7
maksssksksss575.png,400,225,without_mask,383,127,400,150,0.7003929273084479,3,0.7
maksssksksss575.png,400,225,without_mask,220,86,230,102,0.7003929273084479,3,0.7
maksssksksss818.png,301,400,without_mask,122,226,233,374,0.8239194499017681,3,0.8
maksssksksss781.png,301,400,with_mask,78,199,191,333,0.20628683693516703,2,0.2
maksssksksss517.png,400,267,with_mask,62,135,92,158,0.20628683693516703,2,0.2
maksssksksss517.png,400,267,with_mask,236,97,257,123,0.20628683693516703,2,0.2
maksssksksss517.png,400,267,with_mask,339,89,352,102,0.20628683693516703,2,0.2
maksssksksss517.png,400,267,with_mask,187,79,201,100,0.20628683693516703,2,0.2
maksssksksss515.png,301,400,with_mask,57,198,164,330,0.20628683693516703,2,0.2
maksssksksss481.png,400,267,with_mask,13,87,35,108,0.206286836935167,2,0.2
maksssksksss481.png,400,267,with_mask,39,92,65,118,0.206286836935167,2,0.2
maksssksksss481.png,400,267,with_mask,98,98,117,117,0.206286836935167,2,0.2
maksssksksss481.png,400,267,with_mask,208,67,235,97,0.206286836935167,2,0.2
maksssksksss481.png,400,267,with_mask,160,88,172,102,0.206286836935167,2,0.2
maksssksksss527.png,400,225,without_mask,97,21,113,40,0.7209806810740013,3,0.7
maksssksksss527.png,400,225,without_mask,26,57,46,81,0.7209806810740013,3,0.7
maksssksksss527.png,400,225,without_mask,141,111,165,137,0.7209806810740013,3,0.7
maksssksksss527.png,400,225,with_mask,190,76,219,106,0.7209806810740013,2,0.7
maksssksksss527.png,400,225,without_mask,248,54,269,72,0.7209806810740013,3,0.7
maksssksksss527.png,400,225,without_mask,244,82,270,108,0.7209806810740013,3,0.7
maksssksksss614.png,301,400,with_mask,103,197,207,332,0.20628683693516703,2,0.2
maksssksksss627.png,400,225,without_mask,42,27,69,52,0.634595144541117,3,0.6
maksssksksss627.png,400,225,without_mask,132,5,144,20,0.634595144541117,3,0.6
maksssksksss627.png,400,225,without_mask,191,9,205,25,0.634595144541117,3,0.6
maksssksksss627.png,400,225,with_mask,204,14,225,39,0.634595144541117,2,0.6
maksssksksss627.png,400,225,without_mask,142,34,166,55,0.634595144541117,3,0.6
maksssksksss627.png,400,225,with_mask,130,63,161,96,0.634595144541117,2,0.6
maksssksksss627.png,400,225,without_mask,68,75,93,91,0.634595144541117,3,0.6
maksssksksss627.png,400,225,mask_weared_incorrect,36,167,63,194,0.634595144541117,1,0.6
maksssksksss627.png,400,225,mask_weared_incorrect,109,91,139,125,0.634595144541117,1,0.6
maksssksksss627.png,400,225,mask_weared_incorrect,169,77,213,121,0.634595144541117,1,0.6
maksssksksss627.png,400,225,without_mask,243,41,260,59,0.634595144541117,3,0.6
maksssksksss627.png,400,225,with_mask,256,44,282,72,0.634595144541117,2,0.6
maksssksksss627.png,400,225,with_mask,327,41,365,80,0.634595144541117,2,0.6
maksssksksss627.png,400,225,with_mask,263,132,310,182,0.634595144541117,2,0.6
maksssksksss630.png,301,400,with_mask,92,233,151,338,0.20628683693516703,2,0.2
maksssksksss7.png,400,300,with_mask,253,116,342,210,0.3606949901768173,2,0.3
maksssksksss7.png,400,300,with_mask,152,96,222,174,0.3606949901768173,2,0.3
maksssksksss7.png,400,300,with_mask,120,134,173,194,0.3606949901768173,2,0.3
maksssksksss7.png,400,300,without_mask,118,66,135,90,0.3606949901768173,3,0.3
maksssksksss747.png,301,400,with_mask,94,198,189,327,0.20628683693516703,2,0.2
maksssksksss273.png,301,400,with_mask,81,143,187,277,0.20628683693516703,2,0.2
maksssksksss240.png,400,245,without_mask,44,215,62,231,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,4,158,20,174,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,53,160,68,176,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,11,134,25,148,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,58,123,75,139,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,16,100,31,115,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,59,103,73,113,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,75,89,88,101,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,20,65,33,78,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,34,55,45,64,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,78,57,92,71,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,42,23,54,35,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,77,26,91,40,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,85,11,98,22,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,155,26,162,36,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,with_mask,185,22,193,33,0.7834189506908436,2,0.7
maksssksksss240.png,400,245,with_mask,203,19,212,29,0.7834189506908436,2,0.7
maksssksksss240.png,400,245,without_mask,176,30,188,41,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,178,44,189,55,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,with_mask,170,69,181,79,0.7834189506908436,2,0.7
maksssksksss240.png,400,245,without_mask,186,81,194,92,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,177,93,186,105,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,177,114,189,127,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,166,136,181,150,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,181,156,194,167,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,184,201,198,211,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,189,220,206,237,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,182,219,188,230,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,with_mask,203,103,216,115,0.7834189506908436,2,0.7
maksssksksss240.png,400,245,without_mask,215,112,229,127,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,218,90,232,103,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,209,89,219,101,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,207,47,214,56,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,213,51,225,63,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,228,22,238,33,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,230,56,242,68,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,250,55,260,64,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,249,80,262,92,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,241,124,253,134,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,220,158,231,172,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,233,170,247,184,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,251,169,264,183,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,253,128,267,142,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,250,224,262,238,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,242,33,253,43,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,260,26,267,36,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,255,14,264,22,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,282,20,291,29,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,271,29,281,36,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,282,39,294,48,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,276,63,290,73,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,290,57,295,68,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,274,87,287,97,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,286,97,299,110,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,299,100,306,111,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,291,124,304,137,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,287,159,302,170,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,301,191,315,204,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,310,211,319,219,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,314,231,328,244,0.7834189506908436,3,0.7
maksssksksss240.png,400,245,without_mask,301,22,308,29,0.7834189506908436,3,0.7
maksssksksss842.png,400,225,without_mask,82,95,102,126,0.3606949901768173,3,0.3
maksssksksss842.png,400,225,with_mask,147,98,189,139,0.3606949901768173,2,0.3
maksssksksss842.png,400,225,with_mask,213,98,260,145,0.3606949901768173,2,0.3
maksssksksss842.png,400,225,with_mask,328,62,367,104,0.3606949901768173,2,0.3
maksssksksss673.png,400,290,with_mask,32,165,67,202,0.606041257367387,2,0.6
maksssksksss673.png,400,290,with_mask,171,193,204,229,0.606041257367387,2,0.6
maksssksksss673.png,400,290,mask_weared_incorrect,279,172,313,213,0.606041257367387,1,0.6
maksssksksss673.png,400,290,without_mask,102,199,118,220,0.606041257367387,3,0.6
maksssksksss673.png,400,290,without_mask,240,189,258,210,0.606041257367387,3,0.6
maksssksksss760.png,400,225,without_mask,89,26,113,56,0.777364580409767,3,0.7
maksssksksss760.png,400,225,mask_weared_incorrect,173,34,206,65,0.777364580409767,1,0.7
maksssksksss760.png,400,225,without_mask,98,96,138,127,0.777364580409767,3,0.7
maksssksksss760.png,400,225,mask_weared_incorrect,158,92,195,138,0.777364580409767,1,0.7
maksssksksss760.png,400,225,without_mask,217,103,252,141,0.777364580409767,3,0.7
maksssksksss760.png,400,225,without_mask,350,105,378,139,0.777364580409767,3,0.7
maksssksksss760.png,400,225,with_mask,211,160,236,201,0.777364580409767,2,0.7
maksssksksss631.png,400,209,with_mask,4,50,20,66,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,49,53,63,68,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,85,55,100,70,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,105,35,118,51,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,127,43,141,60,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,169,49,184,66,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,220,47,234,63,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,255,58,268,72,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,291,56,305,71,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,327,67,344,81,0.20628683693516703,2,0.2
maksssksksss631.png,400,209,with_mask,373,58,391,75,0.20628683693516703,2,0.2
maksssksksss624.png,301,400,without_mask,95,195,193,338,0.8239194499017681,3,0.8
maksssksksss304.png,400,282,with_mask,202,61,246,103,0.20628683693516703,2,0.2
maksssksksss304.png,400,282,with_mask,190,115,224,150,0.20628683693516703,2,0.2
maksssksksss467.png,400,290,with_mask,56,89,98,127,0.4364767518009169,2,0.4
maksssksksss467.png,400,290,with_mask,181,62,215,95,0.4364767518009169,2,0.4
maksssksksss467.png,400,290,with_mask,291,61,318,91,0.4364767518009169,2,0.4
maksssksksss467.png,400,290,with_mask,318,91,348,120,0.4364767518009169,2,0.4
maksssksksss467.png,400,290,mask_weared_incorrect,261,73,278,96,0.4364767518009169,1,0.4
maksssksksss467.png,400,290,without_mask,152,76,171,98,0.4364767518009169,3,0.4
maksssksksss851.png,301,400,with_mask,66,205,156,330,0.20628683693516703,2,0.2
maksssksksss414.png,400,225,with_mask,119,81,147,117,0.20628683693516703,2,0.2
maksssksksss414.png,400,225,with_mask,103,42,123,60,0.20628683693516703,2,0.2
maksssksksss414.png,400,225,with_mask,203,23,226,48,0.20628683693516703,2,0.2
maksssksksss414.png,400,225,with_mask,314,15,342,46,0.20628683693516703,2,0.2
maksssksksss17.png,301,400,with_mask,73,179,169,297,0.20628683693516703,2,0.2
maksssksksss378.png,400,188,with_mask,112,90,158,132,0.20628683693516703,2,0.2
maksssksksss378.png,400,188,with_mask,237,61,285,103,0.20628683693516703,2,0.2
maksssksksss137.png,400,400,without_mask,38,143,53,161,0.6180419122462344,3,0.6
maksssksksss137.png,400,400,without_mask,76,146,95,164,0.6180419122462344,3,0.6
maksssksksss137.png,400,400,with_mask,114,142,131,163,0.6180419122462344,2,0.6
maksssksksss137.png,400,400,with_mask,158,165,175,185,0.6180419122462344,2,0.6
maksssksksss137.png,400,400,without_mask,217,153,241,174,0.6180419122462344,3,0.6
maksssksksss137.png,400,400,without_mask,283,158,310,181,0.6180419122462344,3,0.6
maksssksksss471.png,400,300,with_mask,65,71,100,113,0.4533398821218075,2,0.4
maksssksksss471.png,400,300,without_mask,134,61,153,88,0.4533398821218075,3,0.4
maksssksksss471.png,400,300,without_mask,168,35,194,68,0.4533398821218075,3,0.4
maksssksksss471.png,400,300,with_mask,363,52,386,75,0.4533398821218075,2,0.4
maksssksksss471.png,400,300,with_mask,336,78,357,95,0.4533398821218075,2,0.4
maksssksksss421.png,400,267,with_mask,65,78,97,114,0.206286836935167,2,0.2
maksssksksss421.png,400,267,with_mask,111,109,130,130,0.206286836935167,2,0.2
maksssksksss421.png,400,267,with_mask,182,41,221,83,0.206286836935167,2,0.2
maksssksksss421.png,400,267,with_mask,212,79,233,100,0.206286836935167,2,0.2
maksssksksss421.png,400,267,with_mask,302,53,341,94,0.206286836935167,2,0.2
maksssksksss552.png,400,267,with_mask,155,37,228,111,0.20628683693516703,2,0.2
maksssksksss692.png,301,400,with_mask,73,227,161,335,0.20628683693516703,2,0.2
maksssksksss294.png,400,241,with_mask,63,59,77,82,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,with_mask,131,81,151,102,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,with_mask,202,78,223,100,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,with_mask,293,72,315,95,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,with_mask,343,71,354,99,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,without_mask,271,73,278,82,0.3915766208251473,3,0.3
maksssksksss294.png,400,241,without_mask,236,91,243,99,0.3915766208251473,3,0.3
maksssksksss294.png,400,241,without_mask,236,76,243,83,0.3915766208251473,3,0.3
maksssksksss294.png,400,241,with_mask,264,76,268,82,0.3915766208251473,2,0.3
maksssksksss294.png,400,241,with_mask,281,72,286,78,0.3915766208251473,2,0.3
maksssksksss540.png,301,400,without_mask,107,129,202,245,0.8239194499017681,3,0.8
maksssksksss340.png,600,400,with_mask,59,1,105,55,0.3606949901768173,2,0.3
maksssksksss340.png,600,400,without_mask,133,83,195,140,0.3606949901768173,3,0.3
maksssksksss340.png,600,400,with_mask,243,85,308,147,0.3606949901768173,2,0.3
maksssksksss340.png,600,400,with_mask,458,68,527,157,0.3606949901768173,2,0.3
maksssksksss724.png,400,300,with_mask,303,24,328,53,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,178,143,213,202,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,280,103,312,145,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,320,79,352,119,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,365,53,390,84,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,243,36,267,67,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,115,47,146,87,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,33,88,65,131,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,29,202,65,265,0.20628683693516703,2,0.2
maksssksksss105.png,400,267,with_mask,26,34,52,66,0.20628683693516703,2,0.2
maksssksksss56.png,400,267,with_mask,191,105,258,183,0.20628683693516703,2,0.2
maksssksksss810.png,301,400,with_mask,107,277,216,400,0.20628683693516703,2,0.2
maksssksksss77.png,400,225,with_mask,1,88,13,126,0.20628683693516703,2,0.2
maksssksksss77.png,400,225,with_mask,57,97,88,134,0.20628683693516703,2,0.2
maksssksksss77.png,400,225,with_mask,132,92,173,134,0.20628683693516703,2,0.2
maksssksksss459.png,298,400,with_mask,60,67,115,117,0.5880402750491159,2,0.5
maksssksksss459.png,298,400,mask_weared_incorrect,185,77,239,134,0.5880402750491159,1,0.5
maksssksksss312.png,300,400,with_mask,49,124,72,149,0.20628683693516703,2,0.2
maksssksksss312.png,300,400,with_mask,157,169,182,194,0.20628683693516703,2,0.2
maksssksksss312.png,300,400,with_mask,188,112,217,140,0.20628683693516703,2,0.2
maksssksksss448.png,400,216,with_mask,282,39,321,84,0.20628683693516703,2,0.2
maksssksksss448.png,400,216,with_mask,230,34,264,69,0.20628683693516703,2,0.2
maksssksksss448.png,400,216,with_mask,194,60,232,101,0.20628683693516703,2,0.2
maksssksksss448.png,400,216,with_mask,99,50,150,99,0.20628683693516703,2,0.2
maksssksksss809.png,400,352,without_mask,21,78,65,119,0.4121643745907007,3,0.4
maksssksksss809.png,400,352,with_mask,134,77,188,128,0.4121643745907007,2,0.4
maksssksksss809.png,400,352,with_mask,290,43,335,93,0.4121643745907007,2,0.4
maksssksksss703.png,400,267,with_mask,17,85,59,129,0.4533398821218075,2,0.4
maksssksksss703.png,400,267,without_mask,67,94,96,125,0.4533398821218075,3,0.4
maksssksksss703.png,400,267,without_mask,96,167,139,208,0.4533398821218075,3,0.4
maksssksksss703.png,400,267,with_mask,174,91,207,128,0.4533398821218075,2,0.4
maksssksksss703.png,400,267,with_mask,212,69,238,100,0.4533398821218075,2,0.4
maksssksksss703.png,400,267,without_mask,247,78,285,107,0.4533398821218075,3,0.4
maksssksksss703.png,400,267,with_mask,312,82,331,112,0.4533398821218075,2,0.4
maksssksksss703.png,400,267,with_mask,331,93,371,135,0.4533398821218075,2,0.4
maksssksksss703.png,400,267,without_mask,384,116,400,156,0.4533398821218075,3,0.4
maksssksksss703.png,400,267,with_mask,280,197,331,241,0.4533398821218075,2,0.4
maksssksksss729.png,301,400,without_mask,89,284,176,400,0.8239194499017681,3,0.8
maksssksksss428.png,400,267,with_mask,34,153,63,175,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,87,140,111,161,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,116,133,135,153,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,138,207,168,234,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,177,115,203,138,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,292,110,324,138,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,366,133,382,153,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,205,95,220,115,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,245,87,255,104,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,218,63,232,78,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,180,56,191,68,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,58,110,72,128,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,mask_weared_incorrect,101,93,116,105,0.2426443072317336,1,0.2
maksssksksss428.png,400,267,with_mask,55,92,65,103,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,134,105,151,120,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,121,64,130,76,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,56,62,66,74,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,79,81,89,91,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,34,87,43,97,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,27,72,35,80,0.2426443072317336,2,0.2
maksssksksss428.png,400,267,with_mask,86,54,94,62,0.2426443072317336,2,0.2
maksssksksss680.png,400,267,with_mask,28,76,44,101,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,with_mask,159,66,176,86,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,with_mask,174,34,186,53,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,with_mask,202,39,218,61,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,without_mask,235,41,249,57,0.4207514734774067,3,0.4
maksssksksss680.png,400,267,mask_weared_incorrect,249,43,266,65,0.4207514734774067,1,0.4
maksssksksss680.png,400,267,with_mask,296,39,312,56,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,with_mask,332,51,346,69,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,with_mask,375,48,388,63,0.4207514734774067,2,0.4
maksssksksss680.png,400,267,mask_weared_incorrect,387,46,400,65,0.4207514734774067,1,0.4
maksssksksss301.png,400,225,with_mask,146,43,174,72,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,205,77,228,102,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,90,176,143,225,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,191,196,240,225,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,325,34,348,58,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,246,24,272,47,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,279,22,303,51,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,193,43,219,72,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,207,3,217,20,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,155,11,173,30,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,103,1,115,15,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,55,12,73,29,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,11,21,31,36,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,77,6,89,20,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,with_mask,308,1,324,19,0.2448888752455796,2,0.2
maksssksksss301.png,400,225,without_mask,85,19,100,37,0.2448888752455796,3,0.2
maksssksksss392.png,400,277,with_mask,168,76,292,211,0.20628683693516703,2,0.2
maksssksksss10.png,301,400,with_mask,98,267,194,383,0.20628683693516703,2,0.2
maksssksksss249.png,400,267,with_mask,168,65,234,139,0.6180419122462344,2,0.6
maksssksksss249.png,400,267,without_mask,309,119,368,191,0.6180419122462344,3,0.6
maksssksksss249.png,400,267,without_mask,223,89,266,146,0.6180419122462344,3,0.6
maksssksksss113.png,400,267,with_mask,133,108,148,124,0.3606949901768173,2,0.3
maksssksksss113.png,400,267,with_mask,203,117,214,131,0.3606949901768173,2,0.3
maksssksksss113.png,400,267,with_mask,294,115,308,130,0.3606949901768173,2,0.3
maksssksksss113.png,400,267,without_mask,228,119,241,134,0.3606949901768173,3,0.3
maksssksksss108.png,400,225,with_mask,155,29,180,51,0.3298133595284872,2,0.3
